BAD,LOAN,MORTDUE,VALUE,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,REASON_HomeImp,JOB_Office,JOB_Other,JOB_ProfExe,JOB_Sales,JOB_Self
0,21800,67305.000000,99006.000000,7.000000,2.000000,1.000000,245.087774,1.000000,14.000000,41.567663,False,False,True,False,False,False
1,17900,70046.000000,135917.000000,1.000000,1.000000,2.000000,138.011008,0.000000,16.000000,38.289202,False,False,False,False,False,True
0,18000,94554.000000,119000.000000,1.000000,0.000000,1.000000,308.466667,1.000000,20.000000,34.818262,True,False,False,False,False,False
0,11800,52104.000000,61618.000000,0.000000,0.000000,0.000000,160.749931,0.000000,21.000000,37.129512,False,True,False,False,False,False
0,39700,134586.000000,193219.000000,7.000000,1.000000,0.000000,179.069356,0.000000,25.000000,32.041134,False,False,False,False,False,False
0,25000,65019.000000,60685.000000,7.000000,0.000000,0.000000,311.935889,0.000000,19.000000,39.421714,False,False,True,False,False,False
0,16400,85601.000000,100078.000000,7.000000,0.000000,0.000000,176.698741,1.000000,25.000000,43.027471,True,True,False,False,False,False
1,6700,60301.000000,70543.000000,5.000000,0.000000,0.000000,195.780863,0.000000,19.000000,32.397593,True,False,False,True,False,False
1,14500,69115.000000,98900.000000,18.000000,0.000000,0.000000,177.866667,1.000000,11.000000,34.818262,False,False,True,False,False,False
0,12000,29600.000000,61250.000000,7.500000,0.000000,0.000000,264.800000,1.000000,16.000000,34.818262,False,False,False,True,False,False
0,15700,64185.000000,84000.000000,0.200000,2.000000,2.000000,112.033333,2.000000,26.000000,34.818262,False,False,True,False,False,False
0,8400,30146.000000,39326.000000,11.000000,0.000000,0.000000,183.092750,0.000000,12.000000,23.097202,True,False,False,True,False,False
0,10600,27666.000000,56218.000000,3.000000,0.000000,0.000000,249.851190,0.000000,10.000000,39.528326,True,False,True,False,False,False
0,16300,105169.000000,134992.000000,1.000000,0.000000,0.000000,277.992946,0.000000,46.000000,41.949855,False,False,True,False,False,False
1,14700,51829.000000,69136.000000,14.000000,0.000000,0.000000,169.985308,0.000000,18.000000,35.635394,False,False,True,False,False,False
0,15000,84000.000000,110975.000000,20.000000,0.000000,0.000000,282.166667,1.000000,17.000000,34.818262,False,False,True,False,False,False
0,27700,65019.000000,42515.000000,11.000000,1.000000,0.000000,95.043074,1.000000,13.000000,20.209038,False,False,True,False,False,False
0,20800,65019.000000,26732.000000,6.000000,0.000000,0.000000,103.031130,1.000000,19.000000,21.304272,False,False,False,True,False,False
0,32400,128523.000000,179390.000000,13.000000,0.000000,0.000000,150.084287,1.000000,28.000000,43.144346,False,False,False,False,False,False
0,10600,136820.000000,201820.000000,2.000000,0.000000,0.000000,68.353056,1.000000,22.000000,38.072210,False,False,False,True,False,False
1,9900,21400.000000,36600.000000,2.000000,0.000000,0.000000,154.200000,2.000000,26.000000,34.818262,False,False,False,False,False,True
0,7800,42802.000000,52422.000000,8.000000,0.000000,0.000000,193.081453,1.000000,18.000000,26.495879,True,True,False,False,False,False
0,6000,129731.000000,154113.000000,12.000000,0.000000,0.000000,213.533333,0.000000,19.000000,34.818262,True,False,False,True,False,False
0,20000,127826.000000,277500.000000,3.000000,0.000000,0.000000,193.800000,0.000000,15.000000,34.818262,True,False,False,False,False,False
0,32300,235343.000000,45270.000000,3.000000,0.000000,1.000000,210.922403,3.000000,49.000000,41.264806,False,False,False,False,False,False
0,8900,63342.000000,78275.000000,19.000000,0.000000,0.000000,162.196484,1.000000,11.000000,32.612663,False,False,True,False,False,False
0,28900,77916.000000,130728.000000,2.000000,0.000000,0.000000,290.772608,1.000000,23.000000,39.095476,False,True,False,False,False,False
0,31400,37750.000000,76204.000000,7.000000,0.000000,0.000000,268.264931,0.000000,16.000000,41.448763,False,False,True,False,False,False
1,29400,48800.000000,86000.000000,5.000000,1.000000,0.000000,52.766533,2.000000,21.000000,34.818262,False,False,True,False,False,False
0,15300,79541.000000,94973.000000,5.000000,2.000000,0.000000,76.207592,0.000000,20.000000,22.902507,False,False,True,False,False,False
0,22000,53212.000000,85006.000000,20.000000,0.000000,0.000000,218.484113,1.000000,21.000000,32.855701,False,False,True,False,False,False
0,25700,85417.000000,98179.000000,7.000000,0.000000,0.000000,173.466667,1.000000,20.000000,30.829477,True,False,True,False,False,False
1,12000,65019.000000,33879.000000,7.000000,1.000000,0.000000,121.379536,0.000000,4.000000,39.694691,False,False,True,False,False,False
0,17800,61494.000000,85864.000000,2.000000,0.000000,0.000000,303.837651,3.000000,15.000000,40.246312,False,False,True,False,False,False
1,11500,47597.570000,75937.500000,13.500000,0.000000,0.000000,89.400000,0.000000,7.000000,34.818262,False,False,True,False,False,False
0,22200,64809.000000,96831.000000,17.000000,0.000000,0.000000,639.058172,0.000000,24.000000,22.614182,True,False,False,True,False,False
0,9700,44652.000000,63232.000000,9.000000,0.000000,0.000000,102.165514,0.000000,22.000000,37.034876,False,False,True,False,False,False
0,24700,77022.000000,112172.000000,9.000000,0.000000,1.000000,306.871078,2.000000,28.000000,30.120042,False,False,False,False,False,False
0,4000,67533.000000,71865.000000,10.000000,0.000000,2.000000,227.792988,0.000000,25.000000,39.166329,True,False,False,False,False,False
1,46300,39800.000000,41600.000000,7.000000,0.000000,0.000000,111.600000,1.000000,3.000000,34.818262,False,False,True,False,False,False
1,8000,58000.000000,73750.000000,22.000000,0.000000,4.000000,221.433333,1.000000,20.000000,34.818262,False,False,False,False,False,False
0,12800,81694.000000,101680.000000,0.000000,0.000000,0.000000,159.354104,1.000000,22.000000,40.111578,False,False,True,False,False,False
0,20700,80124.000000,99938.000000,7.000000,0.000000,0.000000,69.324720,7.000000,24.000000,38.679634,False,False,False,False,False,False
0,31000,118000.000000,167000.000000,17.000000,0.000000,0.000000,127.033333,1.000000,17.000000,34.818262,False,False,False,True,False,False
1,26800,18459.000000,53907.000000,0.000000,0.000000,0.000000,200.417027,0.000000,6.000000,71.512111,False,False,True,False,False,False
0,26500,47820.000000,76159.000000,24.000000,0.000000,0.000000,282.445008,0.000000,30.000000,41.288882,False,False,True,False,False,False
0,33600,79877.000000,118554.000000,9.000000,0.000000,0.000000,78.327768,1.000000,35.000000,25.012020,False,False,False,False,False,False
0,8800,26607.000000,39710.000000,0.000000,0.000000,0.000000,104.692825,1.000000,30.000000,38.326728,True,True,False,False,False,False
1,37000,93378.000000,145000.000000,15.000000,0.000000,2.000000,368.700000,1.000000,27.000000,34.818262,False,False,False,False,True,False
0,6600,65019.000000,48800.000000,0.000000,0.000000,0.000000,173.466667,0.000000,0.000000,12.219436,True,False,True,False,False,False
0,23600,56023.000000,83659.000000,5.000000,0.000000,0.000000,267.755535,2.000000,25.000000,32.200781,False,False,False,False,False,False
0,13300,50039.000000,63784.000000,3.000000,0.000000,0.000000,176.846196,0.000000,13.000000,27.865589,False,False,True,False,False,False
1,42000,102000.000000,165000.000000,12.000000,1.000000,1.000000,237.366667,0.000000,19.000000,34.818262,False,True,False,False,False,False
0,17300,65136.000000,83847.000000,6.000000,0.000000,0.000000,127.099974,0.000000,20.000000,24.518272,False,True,False,False,False,False
0,32700,39796.000000,77819.000000,7.000000,0.000000,0.000000,294.430696,0.000000,15.000000,40.237073,False,False,True,False,False,False
0,14700,65019.000000,89235.500000,7.000000,0.000000,0.000000,173.466667,1.000000,20.000000,24.595378,False,False,True,False,False,False
0,20000,74368.000000,105000.000000,7.000000,0.000000,0.000000,180.600000,2.000000,25.000000,34.818262,False,False,True,False,False,False
0,40400,63131.000000,109395.000000,14.000000,0.000000,0.000000,198.448419,0.000000,21.000000,39.555936,False,False,False,False,False,False
0,17800,83080.000000,108348.000000,1.000000,0.000000,0.000000,132.609861,0.000000,25.000000,36.459088,True,False,False,True,False,False
0,9500,58185.000000,64576.000000,6.000000,0.000000,4.000000,127.855265,1.000000,11.000000,38.298309,False,False,False,False,False,False
1,25000,95000.000000,127000.000000,15.000000,1.000000,2.000000,296.200000,2.000000,27.000000,34.818262,True,False,False,True,False,False
0,15800,20665.000000,43790.000000,8.000000,0.000000,0.000000,108.413937,0.000000,11.000000,22.826892,False,False,False,False,False,False
1,60000,86573.000000,159920.000000,7.000000,0.000000,5.000000,332.733333,3.000000,22.000000,34.818262,False,False,False,True,False,False
0,16700,102687.000000,137417.000000,7.000000,0.000000,0.000000,97.763512,0.000000,14.000000,31.108005,False,False,False,True,False,False
0,36500,141200.000000,195729.000000,23.000000,0.000000,0.000000,182.728895,0.000000,22.000000,37.405510,False,False,False,True,False,False
1,13000,152029.000000,173750.000000,20.000000,0.000000,0.000000,19.333333,7.000000,5.000000,34.818262,True,False,False,True,False,False
0,18600,49385.000000,70220.000000,6.000000,0.000000,0.000000,229.474919,2.000000,32.000000,30.731397,False,False,False,True,False,False
0,5500,43486.000000,81600.000000,4.000000,0.000000,0.000000,216.133333,4.000000,30.000000,34.818262,False,False,True,False,False,False
0,7100,65019.000000,40185.000000,3.000000,0.000000,0.000000,272.922685,1.000000,25.000000,41.916900,True,False,True,False,False,False
0,15100,68043.000000,80686.000000,4.000000,0.000000,0.000000,119.672491,1.000000,20.000000,21.418227,False,True,False,False,False,False
0,19000,62356.000000,92299.000000,0.000000,0.000000,0.000000,60.294143,0.000000,23.000000,34.816960,False,True,False,False,False,False
0,17100,92853.000000,130864.000000,6.000000,0.000000,0.000000,244.728811,3.000000,41.000000,37.492646,False,False,False,False,False,False
0,24900,139241.000000,171296.000000,6.000000,1.000000,0.000000,220.687158,0.000000,19.000000,35.591656,False,False,True,False,False,False
0,36400,118040.000000,164592.000000,7.000000,0.000000,0.000000,250.003283,2.000000,13.000000,34.322285,False,False,True,False,False,False
0,25300,137813.000000,214014.000000,5.000000,0.000000,0.000000,187.192510,0.000000,27.000000,38.656847,True,False,False,True,False,False
0,9700,21883.000000,67432.000000,24.000000,0.000000,0.000000,308.995576,1.000000,12.000000,41.414281,True,True,False,False,False,False
0,17100,74922.000000,91187.000000,0.000000,0.000000,0.000000,80.582656,0.000000,16.000000,26.767769,False,False,False,False,False,False
0,7000,81335.000000,81018.000000,22.000000,0.000000,0.000000,341.610576,1.000000,47.000000,27.767300,True,False,True,False,False,False
0,33800,15648.000000,43726.000000,29.000000,0.000000,0.000000,198.451174,0.000000,14.000000,42.511975,False,False,True,False,False,False
0,12700,103034.000000,124116.000000,2.000000,0.000000,0.000000,137.438692,0.000000,25.000000,31.603101,False,False,True,False,False,False
0,16700,5106.000000,93277.000000,14.000000,0.000000,0.000000,269.962689,0.000000,23.000000,29.875928,True,False,True,False,False,False
0,28400,53480.000000,90560.000000,24.000000,0.000000,1.000000,174.474724,0.000000,19.000000,24.490839,False,False,True,False,False,False
1,31500,22100.000000,35000.000000,1.900000,2.000000,0.000000,85.233333,2.000000,14.000000,34.818262,False,False,True,False,False,False
0,12600,80612.000000,93802.000000,5.000000,0.000000,0.000000,141.613146,2.000000,26.000000,40.749039,False,False,False,False,False,False
1,6000,65000.000000,94355.000000,26.000000,1.000000,3.000000,69.300000,1.000000,34.000000,34.818262,False,False,True,False,False,False
0,20800,65019.000000,74486.000000,6.000000,0.000000,0.000000,407.585624,0.000000,24.000000,22.162873,False,False,False,False,True,False
0,12200,136866.000000,162906.000000,4.000000,0.000000,0.000000,427.923591,0.000000,43.000000,30.182123,True,False,False,True,False,False
0,22700,128020.000000,164199.000000,7.000000,0.000000,0.000000,175.884808,0.000000,37.000000,21.232358,False,False,False,True,False,False
0,7000,56636.000000,76353.000000,15.000000,0.000000,0.000000,229.300000,1.000000,36.000000,34.818262,True,False,True,False,False,False
0,11900,65019.000000,39433.000000,7.000000,0.000000,1.000000,81.394830,0.000000,9.000000,35.503664,True,False,True,False,False,False
0,9300,106449.000000,120066.000000,18.000000,0.000000,1.000000,189.919918,1.000000,15.000000,37.086455,False,False,True,False,False,False
0,12900,50636.000000,57838.000000,0.000000,1.000000,0.000000,187.825323,1.000000,13.000000,28.813471,False,False,True,False,False,False
0,16000,62973.000000,87698.000000,1.000000,0.000000,0.000000,156.428115,0.000000,24.000000,23.570801,False,True,False,False,False,False
0,22700,155284.000000,197634.000000,15.000000,0.000000,0.000000,103.785994,0.000000,24.000000,29.540322,False,False,False,True,False,False
0,23500,94109.000000,97194.000000,1.000000,1.000000,0.000000,116.818648,0.000000,20.000000,35.866116,False,False,False,True,False,False
0,21700,24771.000000,48361.000000,0.000000,0.000000,0.000000,309.028446,1.000000,24.000000,33.877264,False,False,True,False,False,False
0,26300,78851.000000,109090.000000,8.000000,0.000000,0.000000,405.430429,0.000000,44.000000,42.341626,False,True,False,False,False,False
0,15000,23473.000000,74000.000000,7.000000,0.000000,0.000000,244.766667,1.000000,50.000000,34.818262,True,False,True,False,False,False
0,9900,82697.000000,100689.000000,3.000000,0.000000,0.000000,133.365791,0.000000,26.000000,33.591716,False,False,False,True,False,False
0,16500,102552.000000,144461.000000,1.000000,0.000000,0.000000,136.724489,2.000000,15.000000,34.107889,False,True,False,False,False,False
1,8400,48032.000000,95213.000000,5.000000,1.000000,4.000000,326.679590,0.000000,30.000000,38.191682,True,True,False,False,False,False
1,12300,11300.000000,39000.000000,7.000000,5.000000,1.000000,170.433333,3.000000,21.000000,34.818262,False,False,True,False,False,False
0,37800,31214.000000,58282.000000,7.000000,0.000000,0.000000,173.466667,7.000000,0.000000,34.226190,False,False,True,False,False,False
0,26400,240907.000000,260638.000000,7.000000,1.000000,0.000000,255.415514,3.000000,51.000000,37.652919,True,False,False,False,False,True
0,13100,82411.000000,103833.000000,21.000000,0.000000,0.000000,135.863038,4.000000,24.000000,29.215827,True,False,True,False,False,False
1,21200,70000.000000,101250.000000,1.000000,1.000000,0.000000,43.600000,7.000000,49.000000,34.818262,False,False,True,False,False,False
0,17200,43996.000000,79419.000000,5.000000,0.000000,0.000000,140.973401,0.000000,9.000000,28.662173,False,False,False,False,False,False
0,18600,119741.000000,212530.000000,4.000000,1.000000,0.000000,202.288578,0.000000,17.000000,27.073761,False,False,True,False,False,False
0,11100,56999.000000,67427.000000,8.000000,0.000000,0.000000,139.513915,0.000000,16.000000,35.892436,True,False,True,False,False,False
0,9300,63566.000000,70551.000000,14.000000,0.000000,0.000000,138.337352,0.000000,19.000000,42.483703,False,False,False,True,False,False
0,19000,130291.000000,168187.000000,3.000000,0.000000,0.000000,140.689343,0.000000,20.000000,24.788150,False,True,False,False,False,False
0,23700,144373.000000,180927.000000,5.000000,0.000000,0.000000,175.815375,5.000000,43.000000,40.315790,False,False,False,True,False,False
0,20600,185050.000000,234004.000000,3.000000,0.000000,0.000000,313.604489,0.000000,27.000000,40.049113,False,False,False,True,False,False
1,13900,51653.000000,85578.000000,13.000000,0.000000,0.000000,90.273079,0.000000,7.000000,41.693377,False,False,True,False,False,False
1,50200,34668.000000,89235.500000,7.000000,1.000000,0.000000,117.682548,1.000000,5.000000,36.724486,False,False,False,False,False,False
0,11400,55965.000000,78051.000000,6.000000,0.000000,0.000000,96.292020,2.000000,14.000000,27.173232,False,True,False,False,False,False
0,14900,101179.000000,117405.000000,2.000000,0.000000,0.000000,133.930510,1.000000,22.000000,35.547407,True,True,False,False,False,False
0,14300,81000.000000,100000.000000,30.000000,0.000000,1.000000,333.833333,2.000000,50.000000,34.818262,False,True,False,False,False,False
0,23000,91732.000000,140728.000000,7.000000,0.000000,0.000000,203.906678,0.000000,21.000000,27.692237,False,False,False,True,False,False
0,25400,76194.000000,98188.000000,0.000000,0.000000,0.000000,245.267853,5.000000,23.000000,42.138106,False,False,False,False,False,False
1,12600,68800.000000,86000.000000,3.000000,2.000000,1.000000,202.866667,8.000000,26.000000,34.818262,False,False,False,False,False,False
1,15700,53443.000000,77704.000000,2.000000,0.000000,5.000000,73.087539,0.000000,16.000000,45.195496,False,True,False,False,False,False
0,10200,79257.000000,105912.000000,3.000000,0.000000,0.000000,95.355372,0.000000,33.000000,39.391365,True,False,False,True,False,False
1,4900,25597.000000,23031.000000,5.000000,0.000000,0.000000,101.746766,0.000000,8.000000,33.243157,True,False,True,False,False,False
0,15800,65019.000000,30395.000000,12.000000,0.000000,0.000000,85.274034,2.000000,8.000000,33.565264,False,False,True,False,False,False
0,5000,66839.000000,87168.000000,4.000000,0.000000,0.000000,122.597223,0.000000,15.000000,40.616779,True,False,True,False,False,False
0,15900,46731.000000,71521.000000,18.000000,0.000000,0.000000,192.144235,0.000000,22.000000,40.361770,False,False,False,True,False,False
0,10700,110789.000000,126781.000000,6.000000,0.000000,1.000000,178.637468,0.000000,19.000000,31.888936,False,False,False,False,False,True
0,18600,57300.000000,8000.000000,6.000000,0.000000,0.000000,68.000000,1.000000,17.000000,34.818262,False,False,True,False,False,False
0,27500,69579.000000,117799.000000,5.000000,0.000000,0.000000,84.373124,2.000000,32.000000,38.862121,False,False,True,False,False,False
0,16100,49244.000000,65523.000000,2.000000,0.000000,0.000000,110.219893,0.000000,17.000000,31.001524,True,True,False,False,False,False
0,10600,54344.000000,92742.000000,19.000000,0.000000,0.000000,171.205079,0.000000,28.000000,24.553206,True,False,True,False,False,False
0,33700,26395.000000,48905.000000,6.000000,0.000000,0.000000,48.710053,0.000000,7.000000,36.424333,False,False,False,False,False,False
0,5000,68739.000000,93435.000000,3.000000,0.000000,0.000000,148.720405,0.000000,23.000000,36.669279,False,False,False,False,False,False
0,14700,82967.000000,114835.000000,7.000000,0.000000,0.000000,173.466667,1.000000,20.000000,34.478074,False,False,True,False,False,False
0,25700,43881.000000,69954.000000,10.000000,0.000000,0.000000,126.473066,0.000000,20.000000,40.769062,False,False,True,False,False,False
0,16300,7774.000000,88649.000000,14.000000,0.000000,1.000000,257.915922,0.000000,22.000000,28.130479,True,False,True,False,False,False
1,11600,45917.000000,60000.000000,10.000000,0.000000,1.000000,304.366667,3.000000,27.000000,34.818262,False,False,True,False,False,False
0,14200,83231.000000,99400.000000,6.000000,0.000000,0.000000,130.167515,1.000000,26.000000,27.172965,True,False,False,True,False,False
0,25800,137140.000000,167096.000000,7.000000,0.000000,1.000000,209.085283,1.000000,19.000000,36.189474,False,False,True,False,False,False
0,28500,65019.000000,41763.000000,12.000000,1.000000,0.000000,92.866989,1.000000,13.000000,21.901856,False,False,True,False,False,False
0,17900,102054.000000,143103.000000,5.000000,0.000000,0.000000,125.858539,2.000000,16.000000,32.847435,False,True,False,False,False,False
0,11900,114329.000000,143915.000000,15.000000,0.000000,1.000000,185.572668,0.000000,32.000000,28.977739,False,False,False,True,False,False
1,6000,65019.000000,43683.000000,7.000000,0.000000,0.000000,173.466667,1.000000,20.000000,21.935499,True,False,True,False,False,False
1,16200,83448.000000,135447.000000,17.000000,0.000000,5.000000,129.780132,9.000000,19.000000,45.554415,False,False,False,False,False,False
0,5100,62702.000000,79784.000000,2.000000,0.000000,0.000000,108.072591,0.000000,15.000000,43.290140,True,False,True,False,False,False
0,20800,65019.000000,78483.000000,2.000000,0.000000,0.000000,412.014873,0.000000,23.000000,21.945849,False,False,False,False,True,False
1,21500,84048.000000,115705.000000,10.000000,0.000000,1.000000,122.289792,1.000000,30.000000,49.379729,False,False,False,True,False,False
0,22000,71664.000000,98015.000000,9.000000,0.000000,0.000000,191.313609,1.000000,19.000000,34.921021,False,False,False,False,False,False
0,9000,131108.000000,199295.000000,1.000000,0.000000,0.000000,61.000985,1.000000,22.000000,35.930611,False,False,False,True,False,False
1,15800,104913.000000,121214.000000,2.000000,0.000000,0.000000,134.003830,0.000000,21.000000,44.915161,False,False,False,True,False,False
0,15700,83830.000000,122719.000000,7.000000,0.000000,0.000000,173.466667,1.000000,20.000000,35.165146,False,False,True,False,False,False
0,26200,75096.000000,120859.000000,4.000000,0.000000,0.000000,107.177118,2.000000,31.000000,38.552979,False,False,True,False,False,False
0,22500,65019.000000,42800.000000,7.000000,0.000000,0.000000,89.300000,1.000000,13.000000,34.818262,False,False,True,False,False,False
0,16500,36206.000000,53040.000000,9.000000,0.000000,0.000000,118.301372,0.000000,9.000000,17.747784,True,False,True,False,False,False
0,22600,91177.000000,112123.000000,24.000000,0.000000,0.000000,251.582404,1.000000,26.000000,42.077988,False,False,True,False,False,False
0,9800,52973.000000,65481.000000,10.000000,0.000000,0.000000,101.472668,2.000000,33.000000,36.878297,True,False,True,False,False,False
0,18000,88000.000000,131300.000000,14.000000,0.000000,0.000000,179.566667,2.000000,26.000000,34.818262,False,False,False,False,False,False
0,7600,48829.000000,62357.000000,3.000000,0.000000,1.000000,92.941358,2.000000,12.000000,35.672274,False,True,False,False,False,False
0,52700,23905.000000,82670.000000,4.000000,2.000000,0.000000,253.351302,7.000000,14.000000,42.836955,True,False,True,False,False,False
0,15800,9407.000000,60165.000000,1.000000,0.000000,0.000000,310.658421,0.000000,5.000000,40.051306,False,False,False,False,True,False
1,27200,61118.000000,35184.000000,10.000000,4.000000,2.000000,134.648904,7.000000,23.000000,45.255290,False,False,False,False,True,False
0,27100,20479.000000,46735.000000,24.000000,0.000000,0.000000,103.816290,0.000000,10.000000,24.258677,False,False,True,False,False,False
0,6100,48300.000000,53388.000000,9.000000,0.000000,0.000000,178.489602,1.000000,19.000000,26.720028,True,True,False,False,False,False
0,13900,84427.000000,114209.000000,12.000000,0.000000,2.000000,180.187422,0.000000,27.000000,33.351870,True,False,False,True,False,False
1,5900,106650.000000,89235.500000,1.000000,0.000000,6.000000,250.566667,4.000000,23.000000,34.818262,False,False,False,False,False,False
1,13000,94941.000000,120000.000000,0.100000,0.000000,0.000000,132.866667,0.000000,21.000000,34.818262,False,False,False,True,False,False
0,21300,143676.000000,181960.000000,8.000000,0.000000,0.000000,313.187465,0.000000,17.000000,43.645349,True,False,False,False,False,False
0,69700,191972.000000,294367.000000,10.000000,0.000000,0.000000,230.705613,2.000000,25.000000,28.201871,False,False,False,False,False,True
0,38100,67559.000000,113024.000000,16.000000,0.000000,0.000000,190.676671,0.000000,22.000000,40.239610,False,False,False,False,False,False
0,12800,67867.000000,78660.000000,3.000000,0.000000,0.000000,159.801493,1.000000,34.000000,30.010910,False,False,True,False,False,False
0,12700,107653.000000,129752.000000,8.000000,0.000000,0.000000,181.027275,2.000000,32.000000,29.466721,True,False,False,True,False,False
0,25800,65019.000000,63456.000000,25.000000,0.000000,0.000000,148.816285,0.000000,8.000000,22.065764,False,False,True,False,False,False
0,5100,74071.000000,97064.000000,0.000000,0.000000,0.000000,121.075973,2.000000,9.000000,36.401730,False,False,True,False,False,False
0,17400,58941.000000,88470.000000,4.000000,0.000000,0.000000,123.257055,0.000000,12.000000,25.557593,True,False,False,True,False,False
0,35200,239513.000000,37076.000000,0.000000,0.000000,1.000000,183.373452,2.000000,49.000000,40.779849,False,False,False,False,False,False
1,7500,42077.000000,91676.000000,5.500000,1.000000,4.000000,344.900000,1.000000,30.000000,34.818262,True,True,False,False,False,False
1,24800,37200.000000,67000.000000,10.000000,1.000000,8.000000,242.466667,4.000000,23.000000,34.818262,False,False,True,False,False,False
0,19900,90966.000000,154351.000000,4.000000,0.000000,0.000000,103.975442,0.000000,17.000000,35.405920,True,False,False,True,False,False
0,13700,35825.000000,66612.000000,22.000000,0.000000,0.000000,231.901479,2.000000,29.000000,26.702473,False,True,False,False,False,False
0,28400,72870.000000,95647.000000,11.000000,0.000000,0.000000,139.045255,0.000000,20.000000,37.820678,False,True,False,False,False,False
1,13400,58307.000000,71810.000000,9.000000,0.000000,2.000000,82.708309,2.000000,32.000000,36.947798,False,False,True,False,False,False
0,24200,45902.000000,70212.000000,25.000000,0.000000,0.000000,303.762469,3.000000,32.000000,35.223862,False,False,True,False,False,False
1,31500,16800.000000,89235.500000,12.000000,1.000000,2.000000,110.633333,4.000000,20.000000,34.818262,False,False,True,False,False,False
0,10800,78898.000000,86567.000000,9.000000,0.000000,0.000000,179.830829,0.000000,12.000000,40.291952,False,False,False,True,False,False
1,15900,89500.000000,104200.000000,15.000000,0.000000,3.000000,183.633333,0.000000,37.000000,34.818262,False,False,False,True,False,False
0,17200,27230.000000,82319.000000,7.000000,0.000000,0.000000,249.215667,1.000000,50.000000,43.756794,True,False,True,False,False,False
0,18700,66197.000000,83151.000000,12.000000,0.000000,2.000000,157.945982,0.000000,14.000000,29.349486,True,False,False,True,False,False
0,10500,47483.000000,53877.000000,9.000000,0.000000,0.000000,117.052395,0.000000,26.000000,21.446282,False,False,True,False,False,False
1,23700,76000.000000,106000.000000,2.600000,1.000000,0.000000,138.966667,2.000000,38.000000,34.818262,False,False,False,False,True,False
1,16000,88238.000000,117500.000000,4.000000,0.000000,3.000000,176.466667,5.000000,34.000000,34.818262,False,False,True,False,False,False
0,21200,70096.000000,108632.000000,4.000000,0.000000,0.000000,200.014918,1.000000,13.000000,29.641286,True,False,True,False,False,False
0,23300,103162.000000,135013.000000,9.000000,1.000000,0.000000,188.939840,5.000000,18.000000,40.670817,False,False,False,False,False,False
1,3600,41900.000000,52490.000000,3.000000,0.000000,0.000000,72.033333,2.000000,4.000000,34.818262,True,False,False,False,False,False
1,9100,65019.000000,11550.000000,7.000000,0.000000,0.000000,51.933333,1.000000,3.000000,34.818262,True,False,True,False,False,False
0,8400,17479.000000,66894.000000,23.000000,0.000000,0.000000,326.342805,1.000000,13.000000,40.588576,True,True,False,False,False,False
0,19000,107199.000000,132723.000000,7.000000,0.000000,0.000000,91.371932,0.000000,13.000000,31.442612,False,False,False,True,False,False
1,8400,31800.000000,72000.000000,7.000000,0.000000,2.000000,187.266667,1.000000,21.000000,34.818262,False,False,False,False,False,True
0,14800,60573.000000,93187.000000,0.000000,0.000000,0.000000,30.009474,2.000000,3.000000,39.080207,False,False,True,False,False,False
0,22500,48405.000000,86989.000000,14.000000,0.000000,0.000000,94.928088,1.000000,9.000000,4.029951,False,False,True,False,False,False
0,6200,65019.000000,33909.000000,7.000000,0.000000,0.000000,173.466667,1.000000,20.000000,34.517405,True,False,True,False,False,False
0,18000,161413.000000,196860.000000,7.000000,0.000000,0.000000,173.466667,2.000000,16.000000,30.778167,False,False,True,False,False,False
0,11400,65019.000000,44849.000000,6.000000,0.000000,0.000000,163.274595,1.000000,9.000000,23.481117,True,False,False,False,False,False
0,18200,57980.000000,79265.000000,16.000000,0.000000,0.000000,194.054293,0.000000,20.000000,37.725761,False,False,True,False,False,False
0,9400,61213.000000,70800.000000,5.000000,0.000000,0.000000,75.862660,3.000000,20.000000,39.403812,True,False,True,False,False,False
0,8000,58006.000000,94930.000000,4.000000,0.000000,0.000000,223.202990,2.000000,24.000000,30.913396,True,False,False,True,False,False
0,42300,22434.000000,65893.000000,18.000000,0.000000,0.000000,205.533643,1.000000,31.000000,43.228665,False,False,True,False,False,False
1,13000,7200.000000,24869.000000,0.700000,9.000000,1.000000,193.800000,0.000000,9.000000,34.818262,True,False,True,False,False,False
0,21800,48162.000000,70361.000000,2.000000,0.000000,0.000000,227.986279,0.000000,12.000000,36.061816,False,True,False,False,False,False
0,10000,78000.000000,97400.000000,1.000000,0.000000,0.000000,72.033333,1.000000,20.000000,34.818262,True,False,False,True,False,False
0,8600,41126.000000,55500.000000,6.000000,0.000000,0.000000,73.033333,1.000000,11.000000,34.818262,False,False,True,False,False,False
0,15900,102564.000000,120724.000000,0.000000,0.000000,0.000000,125.834070,0.000000,30.000000,37.993776,False,False,False,True,False,False
0,12800,71531.000000,87256.000000,26.000000,0.000000,0.000000,167.163736,1.000000,14.000000,40.376138,True,True,False,False,False,False
0,10800,42191.000000,57224.000000,15.000000,0.000000,0.000000,68.810826,0.000000,11.000000,30.518230,False,False,True,False,False,False
0,23800,46884.000000,68142.000000,8.000000,0.000000,0.000000,59.405775,1.000000,18.000000,35.696636,False,False,True,False,False,False
1,7500,59000.000000,72000.000000,5.000000,0.000000,3.000000,295.866667,0.000000,19.000000,34.818262,True,True,False,False,False,False
1,11000,54100.000000,70438.000000,2.000000,3.000000,1.000000,115.600000,1.000000,25.000000,34.818262,False,False,False,False,False,True
